10400;14;;10400;17;;10400;17
10500;14;;10500;17;;10500;15
10600;14;;10600;19;;10600;15
10700;14;;10700;20;;10700;14
10800;14;;10800;18;;10800;15
10900;14;;10900;19;;10900;16
11000;14;;11000;21;;11000;16
11100;14;;11100;21;;11100;17
11200;14;;11200;19;;11200;14
11300;14;;11300;18;;11300;16
11400;14;;11400;18;;11400;14
11500;14;;11500;21;;11500;14
11600;14;;11600;19;;11600;15
11700;14;;11700;21;;11700;15
11800;14;;11800;19;;11800;14
11900;14;;11900;22;;11900;15
12000;14;;12000;20;;12000;13
12100;14;;12100;20;;12100;14
12200;14;;12200;21;;12200;16
12300;14;;12300;17;;12300;16
12400;14;;12400;18;;12400;15
12500;14;;12500;19;;12500;15
12600;14;;12600;19;;12600;14
12700;14;;12700;20;;12700;14
12800;14;;12800;16;;12800;14
12900;14;;12900;19;;12900;14
13000;14;;13000;19;;13000;15
13100;14;;13100;20;;13100;16
13200;14;;13200;19;;13200;14
13300;14;;13300;22;;13300;13
13400;14;;13400;19;;13400;16
13500;14;;13500;21;;13500;15
13600;14;;13600;18;;13600;17
13700;14;;13700;19;;13700;15
13800;14;;13800;21;;13800;16
13900;14;;13900;20;;13900;17
14000;14;;14000;20;;14000;14
14100;14;;14100;20;;14100;14
14200;14;;14200;22;;14200;16
14300;14;;14300;23;;14300;18
14400;14;;14400;17;;14400;17
14500;14;;14500;19;;14500;16
14600;14;;14600;18;;14600;17
14700;14;;14700;21;;14700;15
14800;14;;14800;20;;14800;14
14900;14;;14900;20;;14900;18
15000;14;;15000;20;;15000;16
15100;14;;15100;23;;15100;16
15200;14;;15200;20;;15200;17
15300;14;;15300;21;;15300;17
15400;14;;15400;19;;15400;15
15500;14;;15500;20;;15500;15
15600;14;;15600;21;;15600;16
15700;14;;15700;21;;15700;15
15800;14;;15800;22;;15800;16
15900;14;;15900;21;;15900;13
16000;14;;16000;19;;16000;16
16100;14;;16100;22;;16100;15
16200;14;;16200;21;;16200;14
16300;14;;16300;23;;16300;16
16400;15;;16400;16;;16400;14
16500;15;;16500;19;;16500;15
16600;15;;16600;19;;16600;18
16700;15;;16700;20;;16700;13
16800;15;;16800;18;;16800;16
16900;15;;16900;17;;16900;15
17000;15;;17000;19;;17000;15
17100;15;;17100;20;;17100;13
17200;15;;17200;19;;17200;15
17300;15;;17300;20;;17300;15
17400;15;;17400;22;;17400;16
17500;15;;17500;20;;17500;14
17600;15;;17600;18;;17600;17
17700;15;;17700;19;;17700;16
17800;15;;17800;19;;17800;17
17900;15;;17900;22;;17900;16
18000;15;;18000;19;;18000;14
18100;15;;18100;21;;18100;18
18200;15;;18200;20;;18200;15
18300;15;;18300;23;;18300;15
18400;15;;18400;21;;18400;15
18500;15;;18500;18;;18500;17
18600;15;;18600;19;;18600;14
18700;15;;18700;19;;18700;15
18800;15;;18800;20;;18800;19
18900;15;;18900;21;;18900;15
19000;15;;19000;20;;19000;15
19100;15;;19100;21;;19100;17
19200;15;;19200;18;;19200;14
19300;15;;19300;21;;19300;15
19400;15;;19400;21;;19400;16
19500;15;;19500;20;;19500;15
19600;15;;19600;19;;19600;13
19700;15;;19700;22;;19700;16
19800;15;;19800;21;;19800;18
19900;15;;19900;23;;19900;14
20000;15;;20000;19;;20000;15
20100;15;;20100;20;;20100;15
20200;15;;20200;22;;20200;15
20300;15;;20300;22;;20300;16
20400;15;;20400;22;;20400;15
20500;15;;20500;18;;20500;18
20600;15;;20600;20;;20600;15
20700;15;;20700;21;;20700;16
20800;15;;20800;18;;20800;18
20900;15;;20900;20;;20900;19
21000;15;;21000;18;;21000;16
21100;15;;21100;21;;21100;16
21200;15;;21200;20;;21200;14
21300;15;;21300;21;;21300;16
21400;15;;21400;21;;21400;17
21500;15;;21500;24;;21500;17
21600;15;;21600;19;;21600;17
21700;15;;21700;20;;21700;16
21800;15;;21800;20;;21800;17
21900;15;;21900;21;;21900;15
22000;15;;22000;22;;22000;18
22100;15;;22100;21;;22100;17
22200;15;;22200;22;;22200;17
22300;15;;22300;22;;22300;15
22400;15;;22400;20;;22400;15
22500;15;;22500;23;;22500;14
22600;15;;22600;19;;22600;15
22700;15;;22700;21;;22700;17
22800;15;;22800;19;;22800;14
22900;15;;22900;22;;22900;14
23000;15;;23000;22;;23000;16
23100;15;;23100;22;;23100;15
23200;15;;23200;20;;23200;15
23300;15;;23300;20;;23300;16
23400;15;;23400;22;;23400;16
23500;15;;23500;23;;23500;14
23600;15;;23600;20;;23600;14
23700;15;;23700;21;;23700;16
23800;15;;23800;23;;23800;16
23900;15;;23900;23;;23900;17
24000;15;;24000;21;;24000;18
24100;15;;24100;21;;24100;14
24200;15;;24200;21;;24200;15
24300;15;;24300;24;;24300;17
24400;15;;24400;22;;24400;16
24500;15;;24500;24;;24500;16
24600;15;;24600;18;;24600;16
24700;15;;24700;21;;24700;16
24800;15;;24800;19;;24800;16
24900;15;;24900;19;;24900;17
25000;15;;25000;20;;25000;16
25100;15;;25100;19;;25100;14
25200;15;;25200;20;;25200;15
25300;15;;25300;21;;25300;15
25400;15;;25400;21;;25400;15
25500;15;;25500;22;;25500;16
25600;15;;25600;17;;25600;15
25700;15;;25700;20;;25700;15
25800;15;;25800;20;;25800;17
25900;15;;25900;21;;25900;15
26000;15;;26000;20;;26000;17
26100;15;;26100;23;;26100;14
26200;15;;26200;21;;26200;17
26300;15;;26300;23;;26300;14
26400;15;;26400;20;;26400;15
26500;15;;26500;21;;26500;16
26600;15;;26600;23;;26600;17
26700;15;;26700;20;;26700;19
26800;15;;26800;20;;26800;17
26900;15;;26900;20;;26900;17
27000;15;;27000;22;;27000;16
27100;15;;27100;23;;27100;16
27200;15;;27200;19;;27200;17
27300;15;;27300;21;;27300;16
27400;15;;27400;20;;27400;16
27500;15;;27500;23;;27500;16
27600;15;;27600;22;;27600;16
27700;15;;27700;21;;27700;20
27800;15;;27800;21;;27800;17
27900;15;;27900;24;;27900;15
28000;15;;28000;21;;28000;15
28100;15;;28100;22;;28100;16
28200;15;;28200;21;;28200;14
28300;15;;28300;22;;28300;19
28400;15;;28400;23;;28400;16
28500;15;;28500;23;;28500;16
28600;15;;28600;24;;28600;18
28700;15;;28700;20;;28700;18
28800;15;;28800;18;;28800;15
28900;15;;28900;21;;28900;21
29000;15;;29000;20;;29000;16
29100;15;;29100;22;;29100;16
29200;15;;29200;19;;29200;17
29300;15;;29300;22;;29300;17
29400;15;;29400;22;;29400;16
29500;15;;29500;23;;29500;15
29600;15;;29600;21;;29600;18
29700;15;;29700;19;;29700;13
29800;15;;29800;21;;29800;15
29900;15;;29900;22;;29900;16
30000;15;;30000;21;;30000;17
30100;15;;30100;22;;30100;16
30200;15;;30200;24;;30200;14
30300;15;;30300;23;;30300;16
30400;15;;30400;21;;30400;16
30500;15;;30500;22;;30500;18
30600;15;;30600;22;;30600;17
30700;15;;30700;25;;30700;16
30800;15;;30800;20;;30800;17
30900;15;;30900;22;;30900;18
31000;15;;31000;21;;31000;16
31100;15;;31100;24;;31100;16
31200;15;;31200;22;;31200;17
31300;15;;31300;21;;31300;16
31400;15;;31400;22;;31400;15
31500;15;;31500;22;;31500;17
31600;15;;31600;23;;31600;20
31700;15;;31700;24;;31700;17
31800;15;;31800;22;;31800;16
31900;15;;31900;23;;31900;17
32000;15;;32000;20;;32000;15
32100;15;;32100;23;;32100;17
32200;15;;32200;23;;32200;15
32300;15;;32300;23;;32300;16
32400;15;;32400;22;;32400;18
32500;15;;32500;25;;32500;19
32600;15;;32600;24;;32600;15
32700;15;;32700;26;;32700;18
32800;16;;32800;17;;32800;16
32900;16;;32900;18;;32900;19
33000;16;;33000;20;;33000;17
33100;16;;33100;20;;33100;17
33200;16;;33200;20;;33200;15
33300;16;;33300;19;;33300;16
33400;16;;33400;21;;33400;19
33500;16;;33500;22;;33500;17
33600;16;;33600;19;;33600;15
33700;16;;33700;21;;33700;14
33800;16;;33800;18;;33800;16
33900;16;;33900;21;;33900;16
34000;16;;34000;20;;34000;15
34100;16;;34100;21;;34100;16
34200;16;;34200;21;;34200;15
34300;16;;34300;24;;34300;19
34400;16;;34400;20;;34400;19
34500;16;;34500;21;;34500;18
34600;16;;34600;21;;34600;16
34700;16;;34700;22;;34700;16
34800;16;;34800;23;;34800;18
34900;16;;34900;20;;34900;18
35000;16;;35000;21;;35000;16
35100;16;;35100;21;;35100;18
35200;16;;35200;19;;35200;17
35300;16;;35300;22;;35300;17
35400;16;;35400;20;;35400;17
35500;16;;35500;22;;35500;17
35600;16;;35600;20;;35600;19
35700;16;;35700;23;;35700;15
35800;16;;35800;23;;35800;16
35900;16;;35900;22;;35900;17
36000;16;;36000;20;;36000;17
36100;16;;36100;20;;36100;17
36200;16;;36200;22;;36200;18
36300;16;;36300;23;;36300;18
36400;16;;36400;21;;36400;16
36500;16;;36500;22;;36500;17
36600;16;;36600;24;;36600;16
36700;16;;36700;24;;36700;15
36800;16;;36800;22;;36800;17
36900;16;;36900;19;;36900;16
37000;16;;37000;19;;37000;17
37100;16;;37100;22;;37100;16
37200;16;;37200;20;;37200;18
37300;16;;37300;22;;37300;18
37400;16;;37400;20;;37400;17
37500;16;;37500;23;;37500;16
37600;16;;37600;21;;37600;15
37700;16;;37700;21;;37700;15
37800;16;;37800;22;;37800;19
37900;16;;37900;20;;37900;17
38000;16;;38000;21;;38000;18
38100;16;;38100;22;;38100;18
38200;16;;38200;22;;38200;18
38300;16;;38300;23;;38300;16
38400;16;;38400;19;;38400;15
38500;16;;38500;22;;38500;18
38600;16;;38600;22;;38600;18
38700;16;;38700;23;;38700;17
38800;16;;38800;22;;38800;16
38900;16;;38900;25;;38900;17
39000;16;;39000;21;;39000;17
39100;16;;39100;23;;39100;16
39200;16;;39200;20;;39200;18
39300;16;;39300;21;;39300;19
39400;16;;39400;23;;39400;17
39500;16;;39500;22;;39500;15
39600;16;;39600;22;;39600;15
39700;16;;39700;22;;39700;17
39800;16;;39800;24;;39800;18
39900;16;;39900;25;;39900;17
40000;16;;40000;20;;40000;19
40100;16;;40100;22;;40100;17
40200;16;;40200;21;;40200;15
40300;16;;40300;24;;40300;18
40400;16;;40400;23;;40400;16
40500;16;;40500;23;;40500;17
40600;16;;40600;23;;40600;16
40700;16;;40700;26;;40700;17
40800;16;;40800;23;;40800;17
40900;16;;40900;24;;40900;17
41000;16;;41000;19;;41000;17
41100;16;;41100;20;;41100;20
41200;16;;41200;21;;41200;16
41300;16;;41300;21;;41300;16
41400;16;;41400;22;;41400;16
41500;16;;41500;21;;41500;15
41600;16;;41600;19;;41600;20
41700;16;;41700;22;;41700;17
41800;16;;41800;21;;41800;18
41900;16;;41900;23;;41900;17
42000;16;;42000;19;;42000;16
42100;16;;42100;22;;42100;19
42200;16;;42200;22;;42200;17
42300;16;;42300;23;;42300;17
42400;16;;42400;21;;42400;16
42500;16;;42500;20;;42500;18
42600;16;;42600;22;;42600;19
42700;16;;42700;23;;42700;18
42800;16;;42800;22;;42800;15
42900;16;;42900;23;;42900;20
43000;16;;43000;25;;43000;18
43100;16;;43100;22;;43100;16
43200;16;;43200;20;;43200;15
43300;16;;43300;21;;43300;19
43400;16;;43400;21;;43400;17
43500;16;;43500;24;;43500;17
43600;16;;43600;21;;43600;15
43700;16;;43700;23;;43700;16
43800;16;;43800;22;;43800;17
43900;16;;43900;25;;43900;18
44000;16;;44000;23;;44000;16
44100;16;;44100;21;;44100;16
44200;16;;44200;22;;44200;15
44300;16;;44300;22;;44300;18
44400;16;;44400;23;;44400;15
44500;16;;44500;24;;44500;17
44600;16;;44600;23;;44600;17
44700;16;;44700;24;;44700;16
44800;16;;44800;21;;44800;16
44900;16;;44900;24;;44900;19
45000;16;;45000;24;;45000;15
45100;16;;45100;21;;45100;15
45200;16;;45200;20;;45200;17
45300;16;;45300;23;;45300;15
45400;16;;45400;22;;45400;15
45500;16;;45500;24;;45500;16
45600;16;;45600;20;;45600;20
45700;16;;45700;21;;45700;18
45800;16;;45800;23;;45800;19
45900;16;;45900;23;;45900;16
46000;16;;46000;23;;46000;17
46100;16;;46100;21;;46100;17
46200;16;;46200;23;;46200;17
46300;16;;46300;24;;46300;20
46400;16;;46400;21;;46400;17
46500;16;;46500;23;;46500;17
46600;16;;46600;21;;46600;18
46700;16;;46700;24;;46700;18
46800;16;;46800;23;;46800;15
46900;16;;46900;24;;46900;19
47000;16;;47000;24;;47000;16
47100;16;;47100;27;;47100;17
47200;16;;47200;21;;47200;18
47300;16;;47300;22;;47300;17
47400;16;;47400;22;;47400;18
47500;16;;47500;23;;47500;17
47600;16;;47600;24;;47600;17
47700;16;;47700;23;;47700;17
47800;16;;47800;24;;47800;17
47900;16;;47900;24;;47900;17
48000;16;;48000;22;;48000;19
48100;16;;48100;25;;48100;16
48200;16;;48200;22;;48200;18
48300;16;;48300;24;;48300;17
48400;16;;48400;22;;48400;17
48500;16;;48500;25;;48500;17
48600;16;;48600;25;;48600;17
48700;16;;48700;25;;48700;18
48800;16;;48800;23;;48800;18
48900;16;;48900;23;;48900;17
49000;16;;49000;25;;49000;19
49100;16;;49100;26;;49100;18
49200;16;;49200;19;;49200;16
49300;16;;49300;20;;49300;20
49400;16;;49400;22;;49400;16
49500;16;;49500;22;;49500;15
49600;16;;49600;20;;49600;17
49700;16;;49700;20;;49700;19
49800;16;;49800;20;;49800;16
49900;16;;49900;23;;49900;18
50000;16;;50000;21;;50000;17
50100;16;;50100;23;;50100;18
50200;16;;50200;20;;50200;16
50300;16;;50300;23;;50300;18
50400;16;;50400;21;;50400;17
50500;16;;50500;21;;50500;16
50600;16;;50600;22;;50600;17
50700;16;;50700;21;;50700;19
50800;16;;50800;22;;50800;16
50900;16;;50900;23;;50900;17
51000;16;;51000;23;;51000;16
51100;16;;51100;24;;51100;18
51200;16;;51200;18;;51200;16
51300;16;;51300;21;;51300;18
51400;16;;51400;21;;51400;16
51500;16;;51500;22;;51500;15
51600;16;;51600;21;;51600;18
51700;16;;51700;24;;51700;19
51800;16;;51800;22;;51800;18
51900;16;;51900;24;;51900;18
52000;16;;52000;21;;52000;16
52100;16;;52100;22;;52100;17
52200;16;;52200;24;;52200;18
52300;16;;52300;22;;52300;20
52400;16;;52400;22;;52400;17
52500;16;;52500;22;;52500;16
52600;16;;52600;24;;52600;15
52700;16;;52700;25;;52700;16
52800;16;;52800;21;;52800;17
52900;16;;52900;23;;52900;17
53000;16;;53000;22;;53000;17
53100;16;;53100;25;;53100;16
53200;16;;53200;24;;53200;19
53300;16;;53300;21;;53300;17
53400;16;;53400;21;;53400;17
53500;16;;53500;24;;53500;18
53600;16;;53600;21;;53600;16
53700;16;;53700;22;;53700;17
53800;16;;53800;21;;53800;18
53900;16;;53900;22;;53900;17
54000;16;;54000;23;;54000;17
54100;16;;54100;23;;54100;18
54200;16;;54200;24;;54200;18
54300;16;;54300;22;;54300;18
54400;16;;54400;20;;54400;15
54500;16;;54500;23;;54500;19
54600;16;;54600;22;;54600;18
54700;16;;54700;24;;54700;17
54800;16;;54800;21;;54800;19
54900;16;;54900;24;;54900;17
55000;16;;55000;24;;55000;15
55100;16;;55100;25;;55100;16
55200;16;;55200;23;;55200;17
55300;16;;55300;20;;55300;16
55400;16;;55400;22;;55400;17
55500;16;;55500;23;;55500;16
55600;16;;55600;22;;55600;19
55700;16;;55700;23;;55700;16
55800;16;;55800;25;;55800;20
55900;16;;55900;24;;55900;17
56000;16;;56000;22;;56000;18
56100;16;;56100;23;;56100;17
56200;16;;56200;23;;56200;18
56300;16;;56300;26;;56300;17
56400;16;;56400;22;;56400;17
56500;16;;56500;24;;56500;16
56600;16;;56600;23;;56600;21
56700;16;;56700;26;;56700;18
56800;16;;56800;24;;56800;18
56900;16;;56900;23;;56900;17
57000;16;;57000;24;;57000;21
57100;16;;57100;24;;57100;19
57200;16;;57200;25;;57200;18
57300;16;;57300;26;;57300;17
57400;16;;57400;21;;57400;18
57500;16;;57500;22;;57500;20
57600;16;;57600;19;;57600;17
57700;16;;57700;22;;57700;17
57800;16;;57800;22;;57800;17
57900;16;;57900;22;;57900;19
58000;16;;58000;21;;58000;16
58100;16;;58100;24;;58100;18
58200;16;;58200;23;;58200;15
58300;16;;58300;25;;58300;16
58400;16;;58400;20;;58400;17
58500;16;;58500;21;;58500;18
58600;16;;58600;23;;58600;17
58700;16;;58700;23;;58700;17
58800;16;;58800;23;;58800;17
58900;16;;58900;22;;58900;15
59000;16;;59000;24;;59000;19
59100;16;;59100;25;;59100;17
59200;16;;59200;22;;59200;16
59300;16;;59300;24;;59300;16
59400;16;;59400;20;;59400;17
59500;16;;59500;23;;59500;17
59600;16;;59600;22;;59600;17
59700;16;;59700;23;;59700;16
59800;16;;59800;23;;59800;16
59900;16;;59900;26;;59900;18
60000;16;;60000;22;;60000;16
60100;16;;60100;23;;60100;17
60200;16;;60200;23;;60200;17
60300;16;;60300;24;;60300;16
60400;16;;60400;25;;60400;17
60500;16;;60500;23;;60500;17
60600;16;;60600;24;;60600;18
60700;16;;60700;24;;60700;17
60800;16;;60800;22;;60800;17
60900;16;;60900;25;;60900;17
61000;16;;61000;23;;61000;17
61100;16;;61100;25;;61100;17
61200;16;;61200;23;;61200;17
61300;16;;61300;26;;61300;15
61400;16;;61400;26;;61400;17
61500;16;;61500;23;;61500;17
61600;16;;61600;21;;61600;16
61700;16;;61700;21;;61700;15
61800;16;;61800;23;;61800;19
61900;16;;61900;24;;61900;17
62000;16;;62000;22;;62000;16
62100;16;;62100;23;;62100;16
62200;16;;62200;25;;62200;17
62300;16;;62300;25;;62300;16
62400;16;;62400;23;;62400;18
62500;16;;62500;22;;62500;18
62600;16;;62600;22;;62600;19
62700;16;;62700;25;;62700;17
62800;16;;62800;23;;62800;18
62900;16;;62900;25;;62900;18
63000;16;;63000;23;;63000;17
63100;16;;63100;26;;63100;18
63200;16;;63200;24;;63200;18
63300;16;;63300;24;;63300;17
63400;16;;63400;25;;63400;19
63500;16;;63500;22;;63500;18
63600;16;;63600;23;;63600;16
63700;16;;63700;24;;63700;17
63800;16;;63800;24;;63800;19
63900;16;;63900;25;;63900;19
64000;16;;64000;21;;64000;17
64100;16;;64100;24;;64100;16
64200;16;;64200;24;;64200;17
64300;16;;64300;25;;64300;17
64400;16;;64400;24;;64400;16
64500;16;;64500;27;;64500;18
64600;16;;64600;24;;64600;18
64700;16;;64700;26;;64700;16
64800;16;;64800;23;;64800;17
64900;16;;64900;24;;64900;18
65000;16;;65000;26;;65000;17
65100;16;;65100;25;;65100;19
65200;16;;65200;25;;65200;17
65300;16;;65300;25;;65300;18
65400;16;;65400;27;;65400;16
65500;16;;65500;28;;65500;19
65600;17;;65600;18;;65600;17
65700;17;;65700;20;;65700;17
65800;17;;65800;19;;65800;18
65900;17;;65900;22;;65900;20
66000;17;;66000;21;;66000;16
66100;17;;66100;21;;66100;18
66200;17;;66200;21;;66200;18
66300;17;;66300;24;;66300;19
66400;17;;66400;21;;66400;15
66500;17;;66500;22;;66500;18
66600;17;;66600;20;;66600;17
66700;17;;66700;21;;66700;18
66800;17;;66800;22;;66800;17
66900;17;;66900;22;;66900;18
67000;17;;67000;23;;67000;19
67100;17;;67100;22;;67100;18
67200;17;;67200;20;;67200;15
67300;17;;67300;23;;67300;18
67400;17;;67400;22;;67400;18
67500;17;;67500;24;;67500;17
67600;17;;67600;19;;67600;18
67700;17;;67700;22;;67700;18
67800;17;;67800;22;;67800;18
67900;17;;67900;23;;67900;16
68000;17;;68000;21;;68000;18
68100;17;;68100;20;;68100;18
68200;17;;68200;22;;68200;19
68300;17;;68300;23;;68300;17
68400;17;;68400;22;;68400;17
68500;17;;68500;23;;68500;18
68600;17;;68600;25;;68600;19
68700;17;;68700;23;;68700;16
68800;17;;68800;21;;68800;18
68900;17;;68900;22;;68900;16
69000;17;;69000;22;;69000;19
69100;17;;69100;25;;69100;19
69200;17;;69200;22;;69200;17
69300;17;;69300;24;;69300;16
69400;17;;69400;23;;69400;17
69500;17;;69500;26;;69500;16
69600;17;;69600;24;;69600;18
69700;17;;69700;20;;69700;20
69800;17;;69800;21;;69800;18
69900;17;;69900;21;;69900;18
70000;17;;70000;22;;70000;16
70100;17;;70100;23;;70100;17
70200;17;;70200;22;;70200;17
70300;17;;70300;23;;70300;17
70400;17;;70400;20;;70400;17
70500;17;;70500;23;;70500;19
70600;17;;70600;23;;70600;15
70700;17;;70700;22;;70700;17
70800;17;;70800;21;;70800;19
70900;17;;70900;24;;70900;18
71000;17;;71000;23;;71000;19
71100;17;;71100;25;;71100;17
71200;17;;71200;21;;71200;18
71300;17;;71300;22;;71300;17
71400;17;;71400;24;;71400;19
71500;17;;71500;24;;71500;17
71600;17;;71600;24;;71600;17
71700;17;;71700;21;;71700;17
71800;17;;71800;23;;71800;16
71900;17;;71900;24;;71900;18
72000;17;;72000;21;;72000;18
72100;17;;72100;23;;72100;18
72200;17;;72200;21;;72200;16
72300;17;;72300;24;;72300;16
72400;17;;72400;23;;72400;18
72500;17;;72500;24;;72500;19
72600;17;;72600;24;;72600;18
72700;17;;72700;27;;72700;18
72800;17;;72800;22;;72800;17
72900;17;;72900;23;;72900;16
73000;17;;73000;23;;73000;19
73100;17;;73100;24;;73100;19
73200;17;;73200;25;;73200;18
73300;17;;73300;24;;73300;17
73400;17;;73400;25;;73400;18
73500;17;;73500;25;;73500;19
73600;17;;73600;23;;73600;17
73700;17;;73700;26;;73700;21
73800;17;;73800;20;;73800;16
73900;17;;73900;22;;73900;18
74000;17;;74000;20;;74000;19
74100;17;;74100;23;;74100;19
74200;17;;74200;23;;74200;17
74300;17;;74300;23;;74300;18
74400;17;;74400;21;;74400;17
74500;17;;74500;21;;74500;17
74600;17;;74600;23;;74600;18
74700;17;;74700;24;;74700;17
74800;17;;74800;21;;74800;16
74900;17;;74900;22;;74900;17
75000;17;;75000;24;;75000;16
75100;17;;75100;24;;75100;16
75200;17;;75200;22;;75200;19
75300;17;;75300;22;;75300;18
75400;17;;75400;22;;75400;17
75500;17;;75500;25;;75500;18
75600;17;;75600;23;;75600;16
75700;17;;75700;25;;75700;19
75800;17;;75800;21;;75800;15
75900;17;;75900;24;;75900;20
76000;17;;76000;22;;76000;18
76100;17;;76100;22;;76100;19
76200;17;;76200;23;;76200;16
76300;17;;76300;22;;76300;17
76400;17;;76400;23;;76400;19
76500;17;;76500;24;;76500;19
76600;17;;76600;24;;76600;16
76700;17;;76700;25;;76700;17
76800;17;;76800;20;;76800;17
76900;17;;76900;23;;76900;16
77000;17;;77000;23;;77000;18
77100;17;;77100;24;;77100;17
77200;17;;77200;23;;77200;17
77300;17;;77300;26;;77300;19
77400;17;;77400;24;;77400;14
77500;17;;77500;26;;77500;20
77600;17;;77600;23;;77600;17
77700;17;;77700;24;;77700;21
77800;17;;77800;26;;77800;16
77900;17;;77900;22;;77900;16
78000;17;;78000;22;;78000;17
78100;17;;78100;22;;78100;19
78200;17;;78200;24;;78200;20
78300;17;;78300;25;;78300;19
78400;17;;78400;21;;78400;18
78500;17;;78500;23;;78500;17
78600;17;;78600;22;;78600;17
78700;17;;78700;25;;78700;21
78800;17;;78800;24;;78800;17
78900;17;;78900;23;;78900;18
79000;17;;79000;23;;79000;18
79100;17;;79100;26;;79100;17
79200;17;;79200;23;;79200;19
79300;17;;79300;24;;79300;18
79400;17;;79400;23;;79400;20
79500;17;;79500;24;;79500;20
79600;17;;79600;25;;79600;17
79700;17;;79700;25;;79700;17
79800;17;;79800;26;;79800;19
79900;17;;79900;23;;79900;18
80000;17;;80000;21;;80000;16
80100;17;;80100;24;;80100;21
80200;17;;80200;23;;80200;18
80300;17;;80300;25;;80300;18
80400;17;;80400;22;;80400;17
80500;17;;80500;25;;80500;17
80600;17;;80600;25;;80600;17
80700;17;;80700;26;;80700;16
80800;17;;80800;24;;80800;18
80900;17;;80900;22;;80900;16
81000;17;;81000;24;;81000;17
81100;17;;81100;25;;81100;17
81200;17;;81200;24;;81200;16
81300;17;;81300;25;;81300;15
81400;17;;81400;27;;81400;17
81500;17;;81500;26;;81500;18
81600;17;;81600;24;;81600;19
81700;17;;81700;25;;81700;18
81800;17;;81800;25;;81800;19
81900;17;;81900;28;;81900;17
82000;17;;82000;20;;82000;20
82100;17;;82100;22;;82100;18
82200;17;;82200;21;;82200;16
82300;17;;82300;24;;82300;18
82400;17;;82400;22;;82400;16
82500;17;;82500;21;;82500;16
