41500,17
41600,17
41700,15
41800,18
41900,17
42000,18
42100,14
42200,19
42300,16
42400,16
42500,17
42600,19
42700,18
42800,17
42900,17
43000,17
43100,15
43200,17
43300,16
43400,17
43500,18
43600,19
43700,17
43800,18
43900,19
44000,16
44100,16
44200,18
44300,18
44400,16
44500,17
44600,18
44700,17
44800,17
44900,18
45000,17
45100,15
45200,16
45300,19
45400,18
45500,18
45600,17
45700,19
45800,17
45900,16
46000,16
46100,15
46200,17
46300,19
46400,17
46500,15
46600,17
46700,16
46800,15
46900,18
47000,16
47100,21
47200,19
47300,16
47400,18
47500,16
47600,14
47700,18
47800,17
47900,18
48000,16
48100,16
48200,15
48300,16
48400,17
48500,18
48600,17
48700,16
48800,19
48900,16
49000,16
49100,15
49200,17
49300,17
49400,17
49500,16
49600,16
49700,17
49800,17
49900,16
50000,15
50100,17
50200,19
50300,17
50400,17
50500,17
50600,17
50700,16
50800,19
50900,14
51000,18
51100,16
51200,18
51300,17
51400,17
51500,17
51600,18
51700,17
51800,16
51900,16
52000,17
52100,17
52200,17
52300,18
52400,18
52500,16
52600,17
52700,18
52800,17
52900,18
53000,18
53100,19
53200,17
53300,19
53400,17
53500,20
53600,19
53700,19
53800,17
53900,17
54000,17
54100,17
54200,18
54300,18
54400,14
54500,18
54600,17
54700,18
54800,15
54900,18
55000,19
55100,20
55200,15
55300,16
55400,16
55500,16
55600,18
55700,20
55800,19
55900,14
56000,17
56100,19
56200,17
56300,17
56400,18
56500,20
56600,18
56700,19
56800,18
56900,19
57000,19
57100,16
57200,18
57300,18
57400,18
57500,20
57600,17
57700,18
57800,17
57900,18
58000,19
58100,19
58200,16
58300,18
58400,20
58500,19
58600,15
58700,16
58800,18
58900,16
59000,17
59100,18
59200,18
59300,19
59400,18
59500,20
59600,19
59700,18
59800,16
59900,18
60000,17
60100,15
60200,17
60300,17
60400,18
60500,18
60600,18
60700,16
60800,15
60900,18
61000,15
61100,18
61200,18
61300,17
61400,15
61500,17
61600,20
61700,22
61800,17
61900,17
62000,18
62100,17
62200,18
62300,16
62400,17
62500,18
62600,19
62700,18
62800,16
62900,19
63000,18
63100,20
63200,18
63300,16
63400,16
63500,17
63600,19
63700,17
63800,19
63900,19
64000,18
64100,17
64200,18
64300,17
64400,16
64500,17
64600,16
64700,16
64800,19
64900,16
65000,19
65100,20
65200,19
65300,18
65400,18
65500,16
65600,15
65700,16
65800,18
65900,19
66000,16
66100,17
66200,19
66300,19
66400,17
66500,18
66600,19
66700,16
66800,18
66900,18
67000,17
67100,19
67200,18
67300,19
67400,16
67500,17
67600,19
67700,21
67800,19
67900,16
68000,18
68100,15
68200,17
68300,18
68400,18
68500,20
68600,18
68700,16
68800,16
68900,16
69000,19
69100,16
69200,17
69300,17
69400,18
69500,15
69600,19
69700,18
69800,16
69900,17
70000,17
70100,15
70200,20
70300,16
70400,18
70500,19
70600,15
70700,18
70800,17
70900,17
71000,17
71100,18
71200,19
71300,16
71400,18
71500,15
71600,16
71700,16
71800,18
71900,16
72000,17
72100,18
72200,17
72300,17
72400,16
72500,18
72600,22
72700,18
72800,16
72900,19
73000,17
73100,18
73200,16
73300,21
73400,19
73500,15
73600,18
73700,18
73800,17
73900,18
74000,17
74100,17
74200,17
74300,15
74400,16
74500,17
74600,18
74700,18
74800,20
74900,18
75000,19
75100,19
75200,17
75300,18
75400,15
75500,17
75600,18
75700,17
75800,16
75900,16
76000,20
76100,18
76200,16
76300,17
76400,18
76500,20
76600,16
76700,18
76800,16
76900,16
77000,17
77100,19
77200,17
77300,18
77400,18
77500,19
77600,16
77700,18
77800,19
77900,16
78000,18
78100,17
78200,19
78300,19
78400,16
78500,17
78600,17
78700,17
78800,19
78900,18
79000,19
79100,18
79200,22
79300,17
79400,18
79500,18
79600,17
79700,20
79800,18
79900,17
80000,19
80100,19
80200,17
80300,18
80400,17
80500,17
80600,16
80700,17
80800,18
80900,22
81000,17
81100,19
81200,17
81300,19
81400,18
81500,19
81600,17
81700,18
81800,18
81900,19
82000,17
82100,16
82200,18
82300,18
82400,19
82500,19
82600,17
82700,17
82800,19
82900,19
83000,17
83100,20
83200,18
83300,18
83400,19
83500,19
83600,17
83700,17
83800,17
83900,20
84000,18
84100,18
84200,15
84300,17
84400,19
84500,22
84600,19
84700,15
84800,19
84900,16
85000,17
85100,16
85200,17
85300,18
85400,19
85500,17
85600,23
85700,21
85800,20
85900,17
86000,17
86100,18
86200,17
86300,18
86400,18
86500,18
86600,17
86700,19
86800,18
86900,18
87000,18
87100,20
87200,16
87300,17
87400,19
87500,19
87600,18
87700,20
87800,19
87900,17
88000,22
88100,20
88200,19
88300,17
88400,18
88500,17
88600,16
88700,16
88800,21
88900,20
89000,16
89100,17
89200,17
89300,18
89400,20
89500,15
89600,19
89700,17
89800,19
89900,18
90000,18
90100,20
90200,16
90300,18
90400,20
90500,18
90600,19
90700,18
90800,20
90900,20
91000,18
91100,18
91200,17
91300,18
91400,17
91500,19
91600,18
91700,21
91800,17
91900,17
92000,21
92100,18
92200,19
92300,20
92400,20
92500,19
92600,19
92700,20
92800,17
92900,18
93000,16
93100,22
93200,17
93300,17
93400,17
93500,18
93600,19
93700,20
93800,18
93900,18
94000,20
94100,18
94200,21
94300,19
94400,18
94500,18
94600,17
94700,15
94800,18
94900,18
95000,19
95100,19
95200,19
95300,16
95400,20
95500,18
95600,19
95700,19
95800,17
95900,18
96000,18
96100,19
96200,18
96300,17
96400,20
96500,18
96600,17
96700,18
96800,18
96900,18
97000,16
97100,18
97200,17
97300,16
97400,18
97500,20
97600,16
97700,18
97800,17
97900,19
98000,17
98100,18
98200,18
98300,19
98400,19
98500,19
98600,16
98700,18
98800,19
98900,19
99000,17
99100,17
99200,19
99300,19
99400,18
99500,20
99600,20
99700,19
99800,18
99900,17
100000,20
100100,16
100200,15
100300,17
100400,18
100500,19
100600,19
100700,21
100800,19
100900,17
101000,19
101100,17
101200,19
101300,18
101400,17
101500,21
101600,20
101700,17
101800,19
101900,16
102000,20
102100,19
102200,20
102300,17
102400,19
102500,20
102600,18
102700,18
102800,17
102900,17
103000,18
103100,21
103200,19
103300,18
103400,18
103500,17
103600,18
103700,19
103800,17
103900,20
104000,17
104100,17
104200,18
104300,20
104400,16
104500,17
104600,16
104700,19
104800,21
104900,19
105000,18
105100,19
105200,19
105300,17
105400,17
105500,19
105600,18
105700,21
105800,19
105900,19
106000,16
106100,21
106200,18
106300,21
106400,19
106500,18
106600,18
106700,18
106800,18
106900,19
107000,19
107100,18
107200,18
107300,16
107400,18
107500,17
107600,21
107700,17
107800,20
107900,21
108000,21
108100,17
108200,18
108300,18
108400,19
108500,19
108600,17
108700,20
108800,18
108900,21
109000,18
109100,19
109200,18
109300,20
109400,20
109500,19
109600,18
109700,20
109800,17
109900,19
110000,18
110100,19
110200,18
110300,18
110400,19
110500,19
110600,19
110700,17
110800,18
110900,18
111000,20
111100,18
111200,18
111300,21
111400,19
111500,19
111600,18
111700,18
111800,20
111900,17
112000,19
112100,19
112200,18
112300,16
112400,17
112500,16
112600,20
112700,19
112800,18
112900,19
113000,20
113100,21
113200,18
113300,17
113400,20
113500,17
113600,20
113700,19
113800,20
113900,19
114000,19
114100,18
114200,18
114300,18
114400,21
114500,19
114600,19
114700,19
114800,21
114900,19
115000,20
115100,19
115200,21
115300,19
115400,17
115500,21
115600,19
115700,18
115800,18
115900,20
116000,17
116100,18
116200,19
116300,19
116400,17
116500,18
116600,19
116700,20
116800,20
116900,17
117000,18
117100,19
117200,19
117300,17
117400,17
117500,18
117600,18
117700,20
117800,18
117900,18
118000,20
118100,18
118200,18
118300,19
118400,21
118500,19
118600,17
118700,21
118800,18
118900,17
119000,16
119100,19
119200,21
119300,17
119400,18
119500,18
119600,20
119700,18
119800,18
119900,19
120000,18
120100,18
120200,21
120300,18
120400,18
120500,22
120600,19
120700,19
120800,19
120900,20
121000,19
121100,18
121200,19
121300,20
121400,23
121500,19
121600,18
121700,16
121800,19
121900,19
122000,18
122100,20
122200,17
122300,21
122400,18
122500,17
122600,16
122700,19
122800,16
122900,19
123000,18
123100,16
123200,19
123300,20
123400,16
123500,15
123600,19
123700,17
123800,18
123900,18
124000,18
124100,18
124200,18
124300,19
124400,17
124500,18
124600,18
124700,19
124800,18
124900,20
125000,17
125100,17
125200,18
125300,22
125400,18
125500,18
125600,19
125700,18
125800,19
125900,19
126000,17
126100,20
126200,21
126300,18
126400,20
126500,21
126600,17
126700,18
126800,19
126900,20
127000,17
127100,21
127200,20
127300,21
127400,19
127500,19
127600,17
127700,16
127800,22
127900,21
128000,17
128100,19
128200,19
128300,18
128400,19
128500,20
128600,18
128700,20
128800,17
128900,17
129000,19
129100,16
129200,18
129300,18
129400,19
129500,18
129600,19
129700,22
129800,18
129900,18
130000,19
130100,18
130200,17
130300,20
130400,19
130500,19
130600,19
130700,19
130800,20
130900,17
131000,19
131100,18
131200,18
131300,19
131400,17
131500,17
131600,20
131700,18
131800,20
131900,19
132000,20
132100,18
132200,17
132300,18
132400,18
132500,17
132600,17
132700,21
132800,18
132900,19
133000,19
133100,18
133200,19
133300,17
133400,18
133500,19
133600,19
133700,18
133800,18
133900,19
134000,17
134100,19
134200,19
134300,20
134400,19
134500,19
134600,23
134700,20
134800,18
134900,17
135000,17
135100,20
135200,21
135300,21
135400,18
135500,19
135600,18
135700,19
135800,17
135900,21
136000,17
136100,20
136200,21
136300,20
136400,18
136500,19
136600,21
136700,20
136800,19
136900,17
137000,21
137100,18
137200,20
137300,18
137400,18
137500,21
137600,18
137700,19
137800,20
137900,19
138000,22
138100,16
138200,19
138300,20
138400,18
138500,21
138600,20
138700,18
138800,21
138900,19
139000,18
139100,20
139200,18
139300,21
139400,19
139500,18
139600,18
139700,19
139800,18
139900,20
140000,19
140100,22
140200,22
140300,20
140400,19
140500,22
140600,18
140700,19
140800,19
140900,19
141000,19
141100,20
141200,18
141300,16
141400,22
141500,20
141600,19
141700,19
141800,16
141900,20
142000,18
142100,18
142200,18
142300,18
142400,19
142500,20
142600,19
142700,18
142800,18
142900,21
143000,19
143100,20
143200,19
143300,15
143400,19
143500,21
143600,18
143700,21
143800,18
143900,20
144000,17
144100,18
144200,17
144300,20
144400,18
144500,19
144600,18
144700,19
144800,19
144900,19
145000,16
145100,19
145200,17
145300,19
145400,21
145500,17
145600,21
145700,18
145800,18
145900,22
146000,22
146100,17
146200,19
146300,21
146400,17
146500,19
146600,21
146700,20
146800,20
146900,20
147000,19
147100,19
147200,19
147300,18
147400,16
147500,20
147600,19
147700,18
147800,17
147900,20
148000,21
148100,17
148200,19
148300,17
148400,19
148500,19
148600,19
148700,21
148800,21
148900,18
149000,21
149100,20
149200,21
149300,20
149400,17
149500,21
149600,19
149700,19
149800,20
149900,20
150000,21
150100,18
150200,19
150300,21
150400,20
150500,18
150600,18
150700,22
150800,19
150900,17
151000,22
151100,19
151200,18
151300,17
151400,20
151500,18
151600,17
151700,20
151800,18
151900,18
152000,16
152100,20
152200,20
152300,19
152400,16
152500,21
152600,17
152700,20
152800,20
152900,18
153000,20
153100,18
153200,20
153300,20
153400,17
153500,18
153600,18
153700,19
153800,21
153900,20
154000,19
154100,18
154200,18
154300,20
154400,21
154500,18
154600,16
154700,21
154800,18
154900,21
155000,17
155100,18
155200,19
155300,18
155400,16
155500,22
155600,17
155700,17
155800,19
155900,21
156000,20
156100,19
156200,18
156300,18
156400,19
156500,16
156600,19
156700,17
156800,22
156900,19
157000,17
157100,19
157200,17
157300,17
157400,20
157500,18
157600,17
157700,20
157800,21
157900,18
158000,23
158100,20
158200,22
158300,18
158400,17
158500,19
158600,19
158700,18
158800,19
158900,19
159000,16
159100,22
159200,19
159300,19
159400,23
159500,19
159600,18
159700,24
159800,19
159900,17
160000,17
160100,18
160200,19
160300,20
160400,20
160500,20
160600,19
160700,16
160800,20
160900,17
161000,21
161100,17
161200,19
161300,19
161400,21
161500,20
161600,19
161700,20
161800,20
161900,18
162000,19
162100,18
162200,19
162300,19
162400,22
162500,18
162600,17
162700,20
162800,20
162900,18
163000,20
163100,18
163200,19
163300,19
163400,20
163500,20
163600,17
163700,17
163800,17
163900,19
164000,18
164100,21
164200,17
164300,19
164400,21
164500,18
164600,19
164700,18
164800,20
164900,19
165000,20
165100,19
165200,19
165300,19
165400,20
165500,19
165600,17
165700,18
165800,20
165900,16
166000,17
166100,19
166200,18
166300,20
166400,20
166500,19
166600,20
166700,18
166800,19
166900,19
167000,18
167100,20
167200,19
167300,19
167400,22
167500,18
167600,21
167700,19
167800,18
167900,19
168000,18
168100,22
168200,18
168300,19
168400,19
168500,18
168600,19
168700,18
168800,19
168900,18
169000,17
169100,17
169200,19
169300,18
169400,20
169500,19
169600,17
169700,17
169800,20
169900,19
170000,21
170100,20
170200,18
170300,19
170400,20
170500,18
170600,20
170700,19
170800,20
170900,19
171000,21
171100,19
171200,18
171300,18
171400,20
171500,19
171600,21
171700,19
171800,20
171900,19
172000,19
172100,19
172200,20
172300,17
172400,19
172500,17
172600,19
172700,19
172800,22
172900,18
173000,20
173100,18
173200,20
173300,20
173400,20
173500,17
173600,18
173700,23
173800,18
173900,19
174000,18
174100,17
174200,18
174300,19
174400,19
174500,19
174600,19
174700,18
174800,20
174900,19
175000,18
175100,17
175200,18
175300,19
175400,18
175500,19
175600,19
175700,20
175800,19
175900,19
176000,18
176100,19
176200,21
176300,18
176400,20
176500,17
176600,19
176700,18
176800,19
176900,19
177000,19
177100,18
177200,19
177300,20
177400,19
177500,18
177600,19
177700,18
177800,20
177900,19
178000,17
178100,22
178200,20
178300,20
178400,20
178500,20
178600,18
178700,18
178800,20
178900,18
179000,18
179100,19
179200,18
179300,17
179400,19
179500,19
179600,18
179700,19
179800,16
179900,19
180000,20
180100,21
180200,18
180300,18
180400,18
180500,20
180600,19
180700,19
180800,18
180900,18
181000,19
181100,20
181200,18
181300,19
181400,19
181500,19
181600,20
181700,19
181800,18
181900,22
182000,19
182100,21
182200,18
182300,18
182400,19
182500,19
182600,19
182700,19
182800,21
182900,21
183000,20
183100,21
183200,19
183300,18
183400,20
183500,20
183600,21
183700,20
183800,18
183900,18
184000,20
184100,19
184200,20
184300,20
184400,19
184500,19
184600,19
184700,18
184800,20
184900,18
185000,19
185100,21
185200,18
185300,20
185400,18
185500,19
185600,20
185700,17
185800,16
185900,20
186000,19
186100,20
186200,18
186300,20
186400,19
186500,18
186600,17
186700,20
186800,17
186900,18
187000,18
187100,19
187200,20
187300,16
187400,18
187500,18
187600,19
187700,21
187800,19
187900,21
188000,22
188100,20
188200,18
188300,19
188400,19
188500,21
188600,16
188700,18
188800,17
188900,18
189000,18
189100,20
189200,18
189300,19
189400,18
189500,17
189600,19
189700,19
189800,21
189900,21
190000,18
190100,20
190200,22
190300,21
190400,20
190500,21
190600,22
190700,17
190800,19
190900,20
191000,20
191100,19
191200,17
191300,17
191400,18
191500,21
191600,19
191700,20
191800,17
191900,20
192000,21
192100,18
192200,19
192300,18
192400,18
192500,19
192600,19
192700,19
192800,19
192900,18
193000,18
193100,21
193200,17
193300,20
193400,19
193500,18
193600,20
193700,18
193800,21
193900,18
194000,19
194100,19
194200,19
194300,21
194400,20
194500,20
194600,18
194700,19
194800,19
194900,18
195000,20
195100,19
195200,19
195300,19
195400,19
195500,19
195600,20
195700,17
195800,20
195900,19
196000,20
196100,20
196200,19
196300,18
196400,20
196500,18
196600,19
196700,18
196800,20
196900,19
197000,21
197100,19
197200,17
197300,19
197400,18
197500,19
197600,16
197700,21
197800,19
197900,18
198000,19
198100,16
198200,20
198300,17
198400,20
198500,16
198600,20
198700,21
198800,18
198900,18
199000,20
199100,21
199200,21
199300,22
199400,20
199500,19
199600,21
199700,19
199800,18
199900,20
200000,17
200100,20
200200,18
200300,23
200400,19
200500,19
200600,20
200700,18
200800,21
200900,19
201000,21
201100,19
201200,19
201300,21
201400,20
201500,20
201600,20
201700,20
201800,19
201900,20
202000,18
202100,19
202200,20
202300,21
202400,19
202500,19
202600,19
202700,17
202800,21
202900,19
203000,20
203100,19
203200,20
203300,19
203400,21
203500,19
203600,18
203700,18
203800,19
203900,17
204000,19
204100,19
204200,22
204300,19
204400,19
204500,21
204600,18
204700,22
204800,21
204900,18
205000,17
205100,17
205200,21
205300,20
205400,20
205500,17
205600,18
205700,18
205800,18
205900,18
206000,18
206100,21
206200,20
206300,18
206400,17
206500,20
206600,20
206700,19
206800,18
206900,20
207000,21
207100,18
207200,18
207300,19
207400,19
207500,20
207600,19
207700,22
207800,20
207900,19
208000,18
208100,20
208200,19
208300,20
208400,19
208500,20
208600,18
208700,21
208800,18
208900,16
209000,21
209100,21
209200,19
209300,22
209400,20
209500,18
209600,19
209700,20
209800,18
209900,19
210000,20
210100,19
210200,18
210300,21
210400,19
210500,21
210600,19
210700,17
210800,19
210900,18
211000,21
211100,19
211200,19
211300,22
211400,19
211500,19
211600,22
211700,19
211800,19
211900,20
212000,18
212100,19
212200,19
212300,16
212400,20
212500,19
212600,18
212700,18
212800,19
212900,17
213000,20
213100,19
213200,18
213300,19
213400,18
213500,18
213600,19
213700,20
213800,19
213900,23
214000,19
214100,20
214200,21
214300,20
214400,18
214500,20
214600,20
214700,21
214800,20
214900,19
215000,19
215100,22
215200,19
215300,20
215400,20
215500,19
215600,20
215700,20
215800,20
215900,20
216000,21
216100,20
216200,19
216300,20
216400,19
216500,21
216600,22
216700,17
216800,19
216900,20
217000,19
217100,19
217200,20
217300,18
217400,19
217500,20
217600,19
217700,18
217800,18
217900,19
218000,20
218100,19
218200,21
218300,18
218400,20
218500,21
218600,20
218700,19
218800,20
218900,20
219000,19
219100,20
219200,21
219300,19
219400,20
219500,19
219600,17
219700,19
219800,20
219900,20
220000,18
220100,18
220200,20
220300,19
220400,18
220500,20
220600,19
220700,19
220800,16
220900,19
221000,18
221100,21
221200,19
221300,18
221400,19
221500,23
221600,19
221700,21
221800,22
221900,20
222000,20
222100,18
222200,18
222300,19
222400,20
222500,19
222600,20
222700,18
222800,20
222900,21
223000,21
223100,19
223200,19
223300,20
223400,17
223500,19
223600,20
223700,18
223800,21
223900,21
224000,20
224100,20
224200,18
224300,19
224400,19
224500,21
224600,22
224700,18
224800,17
224900,16
225000,19
225100,19
225200,20
225300,19
225400,19
225500,19
225600,19
225700,19
225800,19
225900,20
226000,20
226100,21
226200,18
226300,19
226400,22
226500,19
226600,20
226700,21
226800,20
226900,20
227000,19
227100,19
227200,18
227300,19
227400,20
227500,20
227600,20
227700,20
227800,20
227900,19
228000,20
228100,19
228200,22
228300,20
228400,20
228500,20
228600,20
228700,19
228800,17
228900,20
229000,20
229100,18
229200,21
229300,17
229400,19
229500,20
229600,20
229700,18
229800,21
229900,20
230000,21
230100,22
230200,20
230300,20
230400,19
230500,19
230600,17
230700,20
230800,21
230900,19
231000,19
231100,19
231200,22
231300,22
231400,20
231500,20
231600,21
231700,19
231800,17
231900,21
232000,19
232100,19
232200,20
232300,22
232400,21
232500,19
232600,19
232700,19
232800,24
232900,20
233000,19
233100,17
233200,21
233300,19
233400,18
233500,20
233600,19
233700,21
233800,20
233900,18
234000,20
234100,20
234200,18
234300,18
234400,21
234500,19
234600,20
234700,20
234800,20
234900,20
235000,19
235100,21
235200,21
235300,20
235400,19
235500,22
235600,17
235700,19
235800,20
235900,20
236000,20
236100,20
236200,19
236300,21
236400,19
236500,21
236600,20
236700,21
236800,20
236900,19
237000,19
237100,20
237200,20
237300,17
237400,17
237500,20
237600,19
237700,19
237800,20
237900,18
238000,19
238100,19
238200,20
238300,23
238400,22
238500,20
238600,19
238700,20
238800,19
238900,17
239000,18
239100,18
239200,21
239300,20
239400,22
239500,20
239600,20
239700,19
239800,21
239900,19
240000,17
240100,19
240200,21
240300,18
240400,19
240500,18
240600,21
240700,20
240800,20
240900,22
241000,20
241100,21
241200,19
241300,18
241400,18
241500,22
241600,19
241700,19
241800,20
241900,21
242000,18
242100,19
242200,19
242300,18
242400,20
242500,20
242600,21
242700,19
242800,19
242900,18
243000,23
243100,20
243200,18
243300,20
243400,19
243500,18
243600,20
243700,17
243800,20
243900,19
244000,20
244100,17
244200,19
244300,20
244400,21
244500,21
244600,19
244700,21
244800,22
244900,20
245000,19
245100,17
245200,20
245300,19
245400,21
245500,20
245600,19
245700,17
245800,24
245900,20
246000,18
246100,20
246200,21
246300,18
246400,17
246500,19
246600,17
246700,21
246800,19
246900,19
247000,18
247100,20
247200,20
247300,20
247400,19
247500,16
247600,21
247700,22
247800,19
247900,17
248000,19
248100,19
248200,21
248300,18
248400,19
248500,19
248600,19
248700,19
248800,21
248900,18
249000,22
249100,21
249200,19
249300,19
249400,17
249500,19
249600,18
249700,18
249800,19
249900,19
250000,20
250100,19
250200,22
250300,20
250400,20
250500,22
250600,20
250700,17
250800,19
250900,17
251000,17
251100,18
251200,22
251300,21
251400,19
251500,18
251600,21
251700,19
251800,18
251900,19
252000,21
252100,22
252200,19
252300,22
252400,20
252500,20
252600,18
252700,22
252800,21
252900,20
253000,19
253100,18
253200,22
253300,18
253400,18
253500,23
253600,22
253700,18
253800,19
253900,21
254000,21
254100,21
254200,21
254300,22
254400,20
254500,18
254600,18
254700,19
254800,21
254900,18
255000,18
255100,18
255200,17
255300,21
255400,20
255500,20
255600,20
255700,21
255800,23
255900,19
256000,20
256100,19
256200,21
256300,17
256400,19
256500,19
256600,20
256700,20
256800,19
256900,19
257000,20
257100,19
257200,21
257300,21
257400,19
257500,22
257600,23
257700,18
257800,20
257900,18
258000,21
258100,18
258200,21
258300,21
258400,23
258500,21
258600,19
258700,20
258800,21
258900,20
259000,21
259100,19
259200,23
259300,20
259400,21
259500,18
259600,20
259700,19
259800,19
259900,21
260000,20
260100,20
260200,19
260300,19
260400,17
260500,19
260600,18
260700,20
260800,19
260900,20
261000,21
261100,18
261200,22
261300,18
261400,19
261500,19
261600,21
261700,21
261800,21
261900,21
262000,20
262100,19
262200,20
262300,19
262400,20
262500,20
262600,20
262700,18
262800,20
262900,19
263000,20
263100,18
263200,19
263300,18
263400,20
263500,18
263600,18
263700,18
263800,20
263900,20
264000,19
264100,17
264200,22
264300,19
264400,20
264500,19
264600,19
264700,18
264800,20
264900,18
265000,20
265100,20
265200,21
265300,19
265400,22
265500,18
265600,19
265700,21
265800,19
265900,22
266000,21
266100,21
266200,19
266300,19
266400,22
266500,19
266600,20
266700,19
266800,20
266900,22
267000,21
267100,19
267200,21
267300,19
267400,20
267500,20
267600,20
267700,19
267800,17
267900,17
268000,19
268100,19
268200,20
268300,20
268400,21
268500,20
268600,21
268700,20
268800,19
268900,19
269000,17
269100,21
269200,19
269300,19
269400,19
269500,18
269600,20
269700,18
269800,19
269900,21
270000,17
270100,20
270200,19
270300,22
270400,19
270500,19
270600,18
270700,17
270800,18
270900,20
271000,22
271100,18
271200,20
271300,16
271400,19
271500,20
271600,22
271700,22
271800,18
271900,22
272000,22
272100,21
272200,20
272300,21
272400,20
272500,20
272600,20
272700,19
272800,20
272900,19
273000,17
273100,20
273200,22
273300,18
273400,20
273500,20
273600,23
273700,20
273800,21
273900,19
274000,17
274100,22
274200,20
274300,17
274400,20
274500,18
274600,22
274700,20
274800,18
274900,18
275000,18
275100,18
275200,19
275300,18
275400,18
275500,20
275600,22
275700,20
275800,20
275900,22
276000,21
276100,20
276200,23
276300,21
276400,21
276500,18
276600,17
276700,19
276800,19
276900,18
277000,20
277100,21
277200,18
277300,20
277400,21
277500,21
277600,18
277700,18
277800,19
277900,19
278000,19
278100,20
278200,18
278300,20
278400,21
278500,18
278600,20
278700,20
278800,18
278900,18
279000,18
279100,20
279200,20
279300,17
279400,20
279500,20
279600,22
279700,19
279800,22
279900,17
280000,22
280100,20
